match_number,batsman,runs_scored,balls_faced,fours,sixes,strike_rate,bowler,balls_bowled,runs_conceded,wickets,overs,economy
52,MC Henriques,75.0,38.0,7.0,4.0,197.37,MC Henriques,19.0,21.0,caughtcaught,3.1,6.77
52,MF Maharoof,18.0,13.0,0.0,0.0,138.46,MF Maharoof,12.0,9.0,0,2.0,4.5
52,MJ Clarke,16.0,18.0,1.0,0.0,88.89,MJ Clarke,12.0,12.0,caught,2.0,6.0
52,MJ Suthar,1.0,2.0,0.0,0.0,50.0,MJ Suthar,12.0,26.0,0,2.0,13.0
52,MM Sharma,0.0,1.0,0.0,0.0,0.0,MM Sharma,12.0,32.0,0,2.0,16.0
52,MN Samuels,27.0,22.0,1.0,2.0,122.73,MN Samuels,6.0,12.0,0,1.0,12.0
52,Mohammed Shami,2.0,4.0,0.0,0.0,50.0,Mohammed Shami,44.0,53.0,caughtlbwcaught,7.2,7.36
52,Mohammed Siraj,2.0,3.0,0.0,0.0,66.67,Mohammed Siraj,52.0,58.0,caughtcaught,8.4,6.9
52,PJ Cummins,11.0,7.0,0.0,1.0,157.14,PJ Cummins,25.0,35.0,run outbowled,4.1,8.54
52,PP Chawla,0.0,1.0,0.0,0.0,0.0,PP Chawla,48.0,80.0,bowledcaught,8.0,10.0
52,Pankaj Singh,1.0,2.0,0.0,0.0,50.0,Pankaj Singh,27.0,56.0,0,4.3,13.02
52,R Ashwin,0.0,3.0,0.0,0.0,0.0,R Ashwin,101.0,129.0,caughtcaughtcaughtrun outcaughtcaught,16.5,7.82
52,R Dhawan,5.0,2.0,1.0,0.0,250.0,R Dhawan,43.0,51.0,caughtbowledbowled,7.1,7.18
52,R McLaren,40.0,43.0,4.0,0.0,93.02,R McLaren,24.0,22.0,bowled,4.0,5.5
52,R Tewatia,51.0,34.0,5.0,2.0,150.0,R Tewatia,25.0,24.0,run outcaught,4.1,5.85
52,R Vinay Kumar,10.0,13.0,1.0,0.0,76.92,R Vinay Kumar,18.0,26.0,0,3.0,8.67
52,RA Jadeja,27.0,18.0,0.0,2.0,150.0,RA Jadeja,24.0,19.0,bowled,4.0,4.75
52,Rashid Khan,25.0,23.0,3.0,1.0,108.7,Rashid Khan,60.0,88.0,caughtrun outcaught,10.0,8.8
52,SK Raina,58.0,45.0,7.0,0.0,128.89,SK Raina,3.0,0.0,caught and bowledcaught,0.3,0.0
52,SK Warne,0.0,2.0,0.0,0.0,0.0,SK Warne,26.0,34.0,run out,4.2,8.1
52,SM Curran,55.0,24.0,7.0,2.0,229.17,SM Curran,26.0,41.0,0,4.2,9.76
52,SPD Smith,56.0,58.0,5.0,1.0,96.55,SPD Smith,2.0,5.0,0,0.2,25.0
52,SR Watson,143.0,99.0,14.0,6.0,144.44,SR Watson,81.0,114.0,caught,13.3,8.57
52,STR Binny,7.0,11.0,0.0,0.0,63.64,STR Binny,30.0,15.0,caughtlbw,5.0,3.0
52,Shahbaz Ahmed,14.0,9.0,2.0,0.0,155.56,Shahbaz Ahmed,24.0,21.0,0,4.0,5.25
52,Swapnil Singh,15.0,9.0,2.0,1.0,166.67,Swapnil Singh,6.0,1.0,0,1.0,1.0
52,Umar Gul,24.0,11.0,1.0,3.0,218.18,Umar Gul,26.0,24.0,lbwlbwbowledbowled,4.2,5.71
52,V Kohli,135.0,81.0,10.0,8.0,166.67,V Kohli,13.0,12.0,0,2.1,5.71
52,VS Malik,1.0,2.0,0.0,0.0,50.0,VS Malik,19.0,29.0,caught,3.1,9.35
52,WD Parnell,2.0,2.0,0.0,0.0,100.0,WD Parnell,12.0,12.0,caught,2.0,6.0
52,Washington Sundar,26.0,22.0,2.0,0.0,118.18,Washington Sundar,36.0,44.0,caughtstumped,6.0,7.33
52,Y Nagar,20.0,22.0,1.0,0.0,90.91,Y Nagar,13.0,20.0,caught and bowledcaught,2.1,9.52
52,Yuvraj Singh,37.0,30.0,4.0,1.0,123.33,Yuvraj Singh,6.0,7.0,0,1.0,7.0
53,A Ashish Reddy,8.0,8.0,1.0,0.0,100.0,A Ashish Reddy,25.0,40.0,lbwbowled,4.1,9.76
53,A Mishra,8.0,6.0,1.0,0.0,133.33,A Mishra,57.0,63.0,stumpedcaughtcaughtlbw,9.3,6.77
53,A Singh,1.0,2.0,0.0,0.0,50.0,A Singh,21.0,20.0,lbw,3.3,6.06
53,AA Jhunjhunwala,19.0,20.0,0.0,1.0,95.0,AA Jhunjhunwala,12.0,12.0,0,2.0,6.0
53,AB Agarkar,13.0,17.0,0.0,0.0,76.47,AB Agarkar,24.0,16.0,bowledrun outbowled,4.0,4.0
53,AC Voges,8.0,7.0,1.0,0.0,114.29,AC Voges,7.0,16.0,0,1.1,14.55
53,AD Russell,87.0,43.0,6.0,8.0,202.33,AD Russell,26.0,41.0,caughtcaught,4.2,9.76
53,AJ Finch,37.0,39.0,1.0,1.0,94.87,AJ Finch,7.0,5.0,0,1.1,4.55
53,AM Nayar,25.0,19.0,3.0,0.0,131.58,AM Nayar,6.0,4.0,0,1.0,4.0
53,AR Patel,34.0,35.0,2.0,1.0,97.14,AR Patel,69.0,87.0,run outstumped,11.3,7.7
53,AS Roy,0.0,2.0,0.0,0.0,0.0,AS Roy,18.0,27.0,0,3.0,9.0
53,Ankit Soni,0.0,6.0,0.0,0.0,0.0,Ankit Soni,13.0,31.0,0,2.1,14.76
53,Azhar Mahmood,14.0,9.0,2.0,0.0,155.56,Azhar Mahmood,26.0,31.0,0,4.2,7.38
53,BE Hendricks,1.0,2.0,0.0,0.0,50.0,BE Hendricks,19.0,25.0,bowled,3.1,8.06
53,BJ Hodge,6.0,8.0,1.0,0.0,75.0,BJ Hodge,6.0,22.0,0,1.0,22.0
53,C de Grandhomme,2.0,3.0,0.0,0.0,66.67,C de Grandhomme,15.0,23.0,0,2.3,10.0
53,CH Gayle,12.0,22.0,0.0,0.0,54.55,CH Gayle,5.0,5.0,0,0.5,10.0
53,CJ Jordan,4.0,5.0,0.0,0.0,80.0,CJ Jordan,37.0,51.0,caughtcaughtcaught,6.1,8.36
53,DJ Bravo,4.0,3.0,1.0,0.0,133.33,DJ Bravo,26.0,52.0,caught,4.2,12.38
53,DJ Harris,30.0,30.0,2.0,1.0,100.0,DJ Harris,12.0,15.0,0,2.0,7.5
53,DJ Hussey,25.0,30.0,3.0,1.0,83.33,DJ Hussey,6.0,2.0,caughtcaught,1.0,2.0
53,DR Smith,143.0,114.0,19.0,3.0,125.44,DR Smith,12.0,16.0,0,2.0,8.0
53,DT Christian,10.0,11.0,1.0,0.0,90.91,DT Christian,19.0,21.0,caughtbowled,3.1,6.77
53,DW Steyn,11.0,6.0,1.0,0.0,183.33,DW Steyn,25.0,30.0,0,4.1,7.32
53,FY Fazal,13.0,13.0,1.0,0.0,100.0,FY Fazal,6.0,14.0,0,1.0,14.0
53,GJ Maxwell,6.0,14.0,1.0,0.0,42.86,GJ Maxwell,7.0,8.0,0,1.1,7.27
53,Gurkeerat Singh,66.0,45.0,6.0,3.0,146.67,Gurkeerat Singh,31.0,37.0,caughtcaught,5.1,7.25
53,HV Patel,12.0,13.0,1.0,1.0,92.31,HV Patel,26.0,24.0,lbwbowledbowled,4.2,5.71
53,Harpreet Brar,34.0,23.0,4.0,1.0,147.83,Harpreet Brar,38.0,45.0,caught,6.2,7.26
53,Harshit Rana,2.0,1.0,0.0,0.0,200.0,Harshit Rana,31.0,64.0,caughtcaught,5.1,12.55
53,IK Pathan,2.0,3.0,0.0,0.0,66.67,IK Pathan,24.0,37.0,0,4.0,9.25
53,IS Sodhi,6.0,12.0,0.0,0.0,50.0,IS Sodhi,43.0,57.0,caughtbowledcaughtcaught,7.1,8.03
53,Iqbal Abdulla,6.0,11.0,0.0,0.0,54.55,Iqbal Abdulla,24.0,30.0,caught,4.0,7.5
53,J Botha,8.0,6.0,2.0,0.0,133.33,J Botha,24.0,19.0,stumpedcaughtrun out,4.0,4.75
53,J Theron,7.0,6.0,1.0,0.0,116.67,J Theron,24.0,29.0,run out,4.0,7.25
53,JC Archer,0.0,4.0,0.0,0.0,0.0,JC Archer,25.0,38.0,0,4.1,9.27
53,JDS Neesham,2.0,3.0,0.0,0.0,66.67,JDS Neesham,19.0,26.0,0,3.1,8.39
53,JH Kallis,24.0,26.0,2.0,1.0,92.31,JH Kallis,19.0,21.0,0,3.1,6.77
53,JO Holder,13.0,4.0,0.0,2.0,325.0,JO Holder,15.0,31.0,caughtcaughtcaughtrun out,2.3,13.48
53,JP Duminy,30.0,30.0,1.0,0.0,100.0,JP Duminy,12.0,22.0,0,2.0,11.0
53,JP Faulkner,8.0,10.0,1.0,0.0,80.0,JP Faulkner,12.0,24.0,0,2.0,12.0
53,K Gowtham,20.0,11.0,1.0,2.0,181.82,K Gowtham,36.0,23.0,bowled,6.0,3.83
53,K Rabada,11.0,12.0,0.0,1.0,91.67,K Rabada,19.0,24.0,0,3.1,7.74
53,KJ Abbott,1.0,1.0,0.0,0.0,100.0,KJ Abbott,18.0,26.0,0,3.0,8.67
53,L Balaji,0.0,3.0,0.0,0.0,0.0,L Balaji,20.0,7.0,0,3.2,2.19
53,LR Shukla,48.0,47.0,3.0,2.0,102.13,LR Shukla,49.0,52.0,bowledrun out,8.1,6.42
53,LS Livingstone,29.0,22.0,4.0,1.0,131.82,LS Livingstone,12.0,27.0,0,2.0,13.5
53,MA Starc,2.0,2.0,0.0,0.0,100.0,MA Starc,19.0,33.0,0,3.1,10.65
53,MC Henriques,7.0,5.0,1.0,0.0,140.0,MC Henriques,13.0,21.0,0,2.1,10.0
53,MG Johnson,10.0,7.0,0.0,1.0,142.86,MG Johnson,24.0,17.0,bowledcaught,4.0,4.25
53,MJ Santner,11.0,11.0,1.0,0.0,100.0,MJ Santner,18.0,10.0,caught,3.0,3.33
53,MM Ali,18.0,28.0,2.0,0.0,64.29,MM Ali,12.0,19.0,0,2.0,9.5
53,MM Patel,5.0,7.0,0.0,0.0,71.43,MM Patel,43.0,36.0,caughtcaught,7.1,5.07
53,Mohammed Siraj,14.0,13.0,2.0,0.0,107.69,Mohammed Siraj,48.0,66.0,caughtcaughtbowledbowledcaught,8.0,8.25
53,N Rana,53.0,50.0,6.0,1.0,106.0,N Rana,6.0,7.0,caught,1.0,7.0
53,NLTC Perera,23.0,14.0,2.0,1.0,164.29,NLTC Perera,12.0,24.0,caught,2.0,12.0
53,P Kumar,1.0,2.0,0.0,0.0,50.0,P Kumar,49.0,41.0,caughtcaughtrun outcaughtcaught,8.1,5.06
53,PJ Sangwan,0.0,1.0,0.0,0.0,0.0,PJ Sangwan,24.0,37.0,0,4.0,9.25
53,PVD Chameera,0.0,1.0,0.0,0.0,0.0,PVD Chameera,18.0,14.0,caught,3.0,4.67
53,R Ashwin,1.0,1.0,0.0,0.0,100.0,R Ashwin,73.0,82.0,lbwcaughtbowledcaughtlbwstumped,12.1,6.78
53,R Bhatia,4.0,5.0,0.0,0.0,80.0,R Bhatia,12.0,22.0,bowled,2.0,11.0
53,R Dhawan,55.0,35.0,2.0,4.0,157.14,R Dhawan,45.0,48.0,caughtbowled,7.3,6.58
53,R McLaren,1.0,3.0,0.0,0.0,33.33,R McLaren,26.0,61.0,caughtcaughtrun out,4.2,14.52
53,R Parag,50.0,53.0,4.0,2.0,94.34,R Parag,6.0,14.0,0,1.0,14.0
53,RA Jadeja,115.0,100.0,7.0,3.0,115.0,RA Jadeja,110.0,112.0,caughtcaughtcaughtcaughtbowledbowled,18.2,6.15
53,RD Chahar,16.0,10.0,2.0,1.0,160.0,RD Chahar,50.0,46.0,caughtcaughtcaughtcaughtcaught,8.2,5.61
53,RJ Gleeson,2.0,2.0,0.0,0.0,100.0,RJ Gleeson,26.0,41.0,0,4.2,9.76
53,RR Raje,1.0,2.0,0.0,0.0,50.0,RR Raje,25.0,41.0,run outcaught,4.1,10.0
53,S Dhawan,123.0,95.0,17.0,3.0,129.47,S Dhawan,12.0,9.0,bowled,2.0,4.5
53,S Gopal,12.0,18.0,0.0,0.0,66.67,S Gopal,48.0,37.0,caughtcaughtstumpedcaught and bowledstumpedstumped,8.0,4.62
53,S Rana,5.0,6.0,0.0,0.0,83.33,S Rana,6.0,7.0,0,1.0,7.0
53,SE Rutherford,11.0,7.0,0.0,1.0,157.14,SE Rutherford,5.0,2.0,0,0.5,4.0
53,SK Raina,61.0,60.0,6.0,0.0,101.67,SK Raina,32.0,35.0,0,5.2,6.73
53,SK Trivedi,4.0,2.0,1.0,0.0,200.0,SK Trivedi,38.0,50.0,caughtcaught and bowled,6.2,8.06
53,SK Warne,21.0,34.0,1.0,0.0,61.76,SK Warne,69.0,75.0,stumped,11.3,6.64
53,SM Curran,11.0,20.0,0.0,0.0,55.0,SM Curran,55.0,93.0,caught,9.1,10.22
53,SM Pollock,0.0,1.0,0.0,0.0,0.0,SM Pollock,25.0,26.0,0,4.1,6.34
53,SN Thakur,17.0,12.0,2.0,1.0,141.67,SN Thakur,55.0,71.0,bowledlbwcaughtcaughtcaught,9.1,7.8
53,SP Narine,25.0,18.0,3.0,1.0,138.89,SP Narine,74.0,78.0,caughtrun out,12.2,6.39
53,SR Watson,62.0,46.0,10.0,1.0,134.78,SR Watson,38.0,47.0,0,6.2,7.58
53,ST Jayasuriya,38.0,39.0,4.0,0.0,97.44,ST Jayasuriya,12.0,8.0,0,2.0,4.0
53,STR Binny,0.0,1.0,0.0,0.0,0.0,STR Binny,6.0,6.0,0,1.0,6.0
53,Shivam Mavi,1.0,3.0,0.0,0.0,33.33,Shivam Mavi,25.0,50.0,caught,4.1,12.2
53,T Henderson,0.0,1.0,0.0,0.0,0.0,T Henderson,12.0,11.0,0,2.0,5.5
53,TG Southee,14.0,18.0,2.0,0.0,77.78,TG Southee,49.0,66.0,run outcaughtrun outrun out,8.1,8.15
53,TU Deshpande,0.0,2.0,0.0,0.0,0.0,TU Deshpande,25.0,35.0,bowledbowled,4.1,8.54
53,UT Yadav,0.0,1.0,0.0,0.0,0.0,UT Yadav,24.0,25.0,caughtlbwcaught,4.0,6.25
53,VR Aaron,3.0,7.0,0.0,0.0,42.86,VR Aaron,13.0,25.0,0,2.1,11.9
53,YK Pathan,32.0,37.0,3.0,1.0,86.49,YK Pathan,39.0,42.0,0,6.3,6.67
53,YS Chahal,0.0,4.0,0.0,0.0,0.0,YS Chahal,48.0,50.0,0,8.0,6.25
53,Yuvraj Singh,27.0,30.0,2.0,0.0,90.0,Yuvraj Singh,48.0,51.0,stumpedcaughtlbw,8.0,6.38
54,A Mishra,6.0,8.0,0.0,0.0,75.0,A Mishra,25.0,41.0,0,4.1,10.0
54,AD Russell,78.0,48.0,7.0,6.0,162.5,AD Russell,59.0,85.0,caughtcaughtcaughtcaughtcaughtcaught,9.5,8.95
54,Abhishek Sharma,0.0,3.0,0.0,0.0,0.0,Abhishek Sharma,12.0,13.0,0,2.0,6.5
54,Azhar Mahmood,6.0,8.0,1.0,0.0,75.0,Azhar Mahmood,20.0,41.0,run out,3.2,12.81
54,B Kumar,15.0,16.0,2.0,0.0,93.75,B Kumar,89.0,115.0,caughtcaught,14.5,7.93
54,B Lee,6.0,7.0,1.0,0.0,85.71,B Lee,24.0,16.0,0,4.0,4.0
54,BA Stokes,18.0,12.0,2.0,1.0,150.0,BA Stokes,18.0,41.0,0,3.0,13.67
54,Bipul Sharma,6.0,4.0,0.0,0.0,150.0,Bipul Sharma,14.0,16.0,stumpedrun out,2.2,7.27
54,C Green,2.0,2.0,0.0,0.0,100.0,C Green,12.0,15.0,caught,2.0,7.5
54,C Sakariya,1.0,5.0,0.0,0.0,20.0,C Sakariya,24.0,24.0,bowled,4.0,6.0
54,C de Grandhomme,32.0,20.0,4.0,1.0,160.0,C de Grandhomme,20.0,28.0,0,3.2,8.75
54,CH Morris,4.0,7.0,0.0,0.0,57.14,CH Morris,66.0,82.0,caughtcaughtcaughtcaughtcaughtcaught,11.0,7.45
54,CR Brathwaite,3.0,4.0,0.0,0.0,75.0,CR Brathwaite,17.0,22.0,caughtcaught,2.5,8.8
54,DJG Sammy,36.0,23.0,1.0,4.0,156.52,DJG Sammy,14.0,33.0,0,2.2,15.0
54,DR Smith,39.0,26.0,4.0,2.0,150.0,DR Smith,27.0,37.0,caughtcaught,4.3,8.6
54,DS Kulkarni,2.0,4.0,0.0,0.0,50.0,DS Kulkarni,62.0,107.0,caughtcaughtcaughtcaught,10.2,10.49
54,DW Steyn,14.0,13.0,1.0,1.0,107.69,DW Steyn,49.0,60.0,0,8.1,7.41
54,Fazalhaq Farooqi,2.0,8.0,0.0,0.0,25.0,Fazalhaq Farooqi,24.0,47.0,0,4.0,11.75
54,GD Phillips,8.0,12.0,0.0,1.0,66.67,GD Phillips,7.0,17.0,caught,1.1,15.45
54,GJ Maxwell,101.0,58.0,11.0,6.0,174.14,GJ Maxwell,12.0,13.0,run outbowled,2.0,6.5
54,HH Pandya,8.0,11.0,1.0,0.0,72.73,HH Pandya,31.0,32.0,bowledcaught,5.1,6.27
54,Harbhajan Singh,35.0,25.0,4.0,1.0,140.0,Harbhajan Singh,66.0,74.0,bowled,11.0,6.73
54,IK Pathan,58.0,39.0,5.0,1.0,148.72,IK Pathan,47.0,80.0,caught and bowledcaughtrun out,7.5,10.67
54,J Suchith,2.0,7.0,0.0,0.0,28.57,J Suchith,26.0,30.0,caughtcaught,4.2,7.14
54,JA Morkel,26.0,20.0,3.0,0.0,130.0,JA Morkel,52.0,91.0,caughtrun outbowledcaught,8.4,10.83
54,JC Archer,6.0,9.0,0.0,0.0,66.67,JC Archer,24.0,20.0,caught,4.0,5.0
54,JD Unadkat,6.0,5.0,1.0,0.0,120.0,JD Unadkat,25.0,35.0,0,4.1,8.54
54,JO Holder,16.0,12.0,2.0,1.0,133.33,JO Holder,39.0,63.0,bowledrun out,6.3,10.0
54,JP Faulkner,6.0,6.0,1.0,0.0,100.0,JP Faulkner,28.0,45.0,caught,4.4,10.23
54,KA Pollard,60.0,48.0,1.0,5.0,125.0,KA Pollard,31.0,46.0,0,5.1,9.02
54,KH Pandya,9.0,10.0,1.0,0.0,90.0,KH Pandya,38.0,68.0,0,6.2,10.97
54,KL Nagarkoti,1.0,1.0,0.0,0.0,100.0,KL Nagarkoti,25.0,25.0,caught,4.1,6.1
54,KV Sharma,44.0,36.0,4.0,1.0,122.22,KV Sharma,55.0,84.0,caughtcaughtcaughtrun outcaughtcaught,9.1,9.23
54,Kartik Tyagi,2.0,4.0,0.0,0.0,50.0,Kartik Tyagi,52.0,79.0,caughtcaughtcaught,8.4,9.4
54,Kuldeep Yadav,16.0,15.0,2.0,0.0,106.67,Kuldeep Yadav,42.0,64.0,stumpedcaught,7.0,9.14
54,L Balaji,2.0,6.0,0.0,0.0,33.33,L Balaji,36.0,50.0,caughtcaught,6.0,8.33
54,M Morkel,4.0,3.0,0.0,0.0,133.33,M Morkel,51.0,78.0,bowled,8.3,9.4
54,M Muralitharan,1.0,1.0,0.0,0.0,100.0,M Muralitharan,74.0,55.0,bowledcaughtcaughtbowledcaught,12.2,4.51
54,MK Lomror,1.0,3.0,0.0,0.0,33.33,MK Lomror,6.0,7.0,0,1.0,7.0
54,MM Patel,0.0,1.0,0.0,0.0,0.0,MM Patel,24.0,25.0,caughtcaughtcaughtcaughtcaught,4.0,6.25
54,MP Stoinis,36.0,22.0,4.0,2.0,163.64,MP Stoinis,12.0,29.0,0,2.0,14.5
54,MS Gony,7.0,5.0,0.0,1.0,140.0,MS Gony,36.0,32.0,caught,6.0,5.33
54,Mohammad Nabi,4.0,3.0,1.0,0.0,133.33,Mohammad Nabi,14.0,26.0,0,2.2,11.82
54,Mustafizur Rahman,0.0,3.0,0.0,0.0,0.0,Mustafizur Rahman,25.0,32.0,0,4.1,7.8
54,N Rana,89.0,49.0,9.0,5.0,181.63,N Rana,6.0,5.0,0,1.0,5.0
54,NLTC Perera,23.0,13.0,1.0,2.0,176.92,NLTC Perera,25.0,47.0,caughtbowledcaught,4.1,11.46
54,P Kumar,2.0,2.0,0.0,0.0,100.0,P Kumar,48.0,43.0,caughtcaughtcaughtcaught,8.0,5.38
54,PJ Cummins,15.0,11.0,0.0,1.0,136.36,PJ Cummins,25.0,34.0,caughtcaughtbowledcaught,4.1,8.29
54,PP Chawla,4.0,6.0,0.0,0.0,66.67,PP Chawla,79.0,113.0,stumpedbowled,13.1,8.63
54,PP Ojha,1.0,1.0,0.0,0.0,100.0,PP Ojha,39.0,54.0,caughtlbw,6.3,8.57
54,PWH de Silva,12.0,8.0,2.0,0.0,150.0,PWH de Silva,49.0,72.0,caughtcaughtstumpedcaughtlbwcaughtlbw,8.1,8.89
54,R Ashwin,8.0,15.0,1.0,0.0,53.33,R Ashwin,73.0,57.0,caughtbowledcaught and bowledlbw,12.1,4.71
54,R Tewatia,75.0,63.0,7.0,3.0,119.05,R Tewatia,32.0,36.0,bowledcaughtcaughtcaught,5.2,6.92
54,R Vinay Kumar,1.0,1.0,0.0,0.0,100.0,R Vinay Kumar,88.0,119.0,caughtcaughtcaughtlbwlbwcaughtrun outcaught,14.4,8.26
54,RA Jadeja,35.0,23.0,7.0,0.0,152.17,RA Jadeja,18.0,29.0,run out,3.0,9.67
54,RG Sharma,69.0,57.0,10.0,3.0,121.05,RG Sharma,19.0,40.0,0,3.1,12.9
54,RJ Harris,6.0,4.0,1.0,0.0,150.0,RJ Harris,12.0,13.0,caught,2.0,6.5
54,RN ten Doeschate,0.0,1.0,0.0,0.0,0.0,RN ten Doeschate,6.0,7.0,caught and bowled,1.0,7.0
54,RP Singh,10.0,4.0,1.0,1.0,250.0,RP Singh,51.0,62.0,0,8.3,7.47
54,RR Powar,7.0,5.0,1.0,0.0,140.0,RR Powar,49.0,49.0,caughtstumpedrun outbowled,8.1,6.05
54,Rashid Khan,1.0,3.0,0.0,0.0,33.33,Rashid Khan,49.0,76.0,caught,8.1,9.38
54,Ravi Bishnoi,2.0,3.0,0.0,0.0,66.67,Ravi Bishnoi,26.0,33.0,caught,4.2,7.86
54,S Dube,18.0,20.0,0.0,1.0,90.0,S Dube,12.0,18.0,0,2.0,9.0
54,S Gopal,23.0,24.0,2.0,0.0,95.83,S Gopal,19.0,44.0,caught,3.1,14.19
54,SB Styris,20.0,20.0,3.0,0.0,100.0,SB Styris,18.0,16.0,0,3.0,5.33
54,SJ Srivastava,3.0,2.0,0.0,0.0,150.0,SJ Srivastava,13.0,17.0,caught,2.1,8.1
54,SK Raina,277.0,188.0,31.0,10.0,147.34,SK Raina,55.0,55.0,caughtlbwbowledcaught,9.1,6.04
54,SP Narine,110.0,58.0,10.0,9.0,189.66,SP Narine,148.0,172.0,run outcaughtcaught,24.4,7.05
54,SR Watson,104.0,62.0,9.0,5.0,167.74,SR Watson,29.0,38.0,caughtcaught,4.5,8.44
54,Shahid Afridi,1.0,2.0,0.0,0.0,50.0,Shahid Afridi,20.0,21.0,0,3.2,6.56
54,Shakib Al Hasan,24.0,26.0,4.0,0.0,92.31,Shakib Al Hasan,73.0,93.0,bowledrun outrun outstumpedcaught,12.1,7.69
54,T Thushara,1.0,5.0,0.0,0.0,20.0,T Thushara,26.0,28.0,caughtcaught,4.2,6.67
54,TA Boult,5.0,8.0,0.0,0.0,62.5,TA Boult,26.0,31.0,caughtcaught,4.2,7.38
54,TL Suman,4.0,5.0,0.0,0.0,80.0,TL Suman,18.0,23.0,0,3.0,7.67
54,UT Yadav,37.0,21.0,6.0,1.0,176.19,UT Yadav,92.0,160.0,run outcaughtrun out,15.2,10.53
54,Umran Malik,0.0,1.0,0.0,0.0,0.0,Umran Malik,12.0,25.0,0,2.0,12.5
54,V Shankar,27.0,18.0,0.0,3.0,150.0,V Shankar,7.0,16.0,0,1.1,14.55
54,VR Aaron,0.0,8.0,0.0,0.0,0.0,VR Aaron,12.0,24.0,0,2.0,12.0
54,WA Mota,5.0,10.0,0.0,0.0,50.0,WA Mota,12.0,8.0,caught,2.0,4.0
54,Washington Sundar,0.0,2.0,0.0,0.0,0.0,Washington Sundar,18.0,24.0,caughtcaughtcaught,3.0,8.0
54,Yudhvir Singh,7.0,7.0,0.0,1.0,100.0,Yudhvir Singh,12.0,24.0,caught,2.0,12.0
54,Yuvraj Singh,7.0,24.0,0.0,0.0,29.17,Yuvraj Singh,6.0,7.0,0,1.0,7.0
55,A Mishra,17.0,14.0,1.0,1.0,121.43,A Mishra,98.0,135.0,caughtstumpedcaughtcaught,16.2,8.33
55,A Nehra,22.0,16.0,2.0,1.0,137.5,A Nehra,42.0,54.0,caughtcaughtcaught,7.0,7.71
55,A Nortje,1.0,7.0,0.0,0.0,14.29,A Nortje,49.0,76.0,bowledcaughtrun outcaughtcaughtcaughtcaught,8.1,9.38
55,A Symonds,54.0,30.0,3.0,5.0,180.0,A Symonds,12.0,8.0,0,2.0,4.0
55,AL Menaria,8.0,6.0,1.0,0.0,133.33,AL Menaria,12.0,16.0,0,2.0,8.0
55,AM Nayar,4.0,4.0,0.0,0.0,100.0,AM Nayar,12.0,25.0,0,2.0,12.5
55,AR Patel,44.0,38.0,3.0,2.0,115.79,AR Patel,102.0,121.0,bowledbowledcaughtlbwcaught,17.0,7.12
55,Abhishek Sharma,59.0,44.0,4.0,3.0,134.09,Abhishek Sharma,7.0,5.0,caughtcaught,1.1,4.55
55,B Akhil,5.0,4.0,1.0,0.0,125.0,B Akhil,19.0,20.0,0,3.1,6.45
55,B Kumar,5.0,4.0,1.0,0.0,125.0,B Kumar,49.0,62.0,caughtcaughtcaught,8.1,7.65
55,BB Sran,2.0,2.0,0.0,0.0,100.0,BB Sran,25.0,32.0,caught,4.1,7.8
55,BCJ Cutting,37.0,20.0,2.0,3.0,185.0,BCJ Cutting,25.0,37.0,0,4.1,9.02
55,C Munro,10.0,8.0,2.0,0.0,125.0,C Munro,6.0,8.0,0,1.0,8.0
55,CH Gayle,99.0,81.0,9.0,6.0,122.22,CH Gayle,33.0,39.0,caught,5.3,7.36
55,CH Morris,0.0,2.0,0.0,0.0,0.0,CH Morris,12.0,20.0,0,2.0,10.0
55,DJ Bravo,2.0,2.0,0.0,0.0,100.0,DJ Bravo,45.0,56.0,caughtbowled,7.3,7.67
55,DJ Hooda,2.0,2.0,0.0,0.0,100.0,DJ Hooda,12.0,16.0,caughtcaught,2.0,8.0
55,DL Chahar,1.0,2.0,0.0,0.0,50.0,DL Chahar,43.0,56.0,caughtcaught,7.1,7.89
55,GJ Maxwell,22.0,26.0,4.0,0.0,84.62,GJ Maxwell,24.0,34.0,0,4.0,8.5
55,HH Pandya,37.0,27.0,2.0,2.0,137.04,HH Pandya,50.0,71.0,caughtcaughtbowled,8.2,8.66
55,Harbhajan Singh,12.0,8.0,2.0,0.0,150.0,Harbhajan Singh,50.0,75.0,caughtcaughtcaughtcaughtbowledcaughtbowled,8.2,9.15
55,I Sharma,1.0,5.0,0.0,0.0,20.0,I Sharma,20.0,36.0,0,3.2,11.25
55,I Udana,4.0,2.0,1.0,0.0,200.0,I Udana,12.0,24.0,0,2.0,12.0
55,Imran Tahir,4.0,4.0,1.0,0.0,100.0,Imran Tahir,49.0,72.0,bowled,8.1,8.89
55,J Botha,19.0,21.0,1.0,0.0,90.48,J Botha,24.0,43.0,0,4.0,10.75
55,JD Unadkat,0.0,1.0,0.0,0.0,0.0,JD Unadkat,30.0,15.0,caughtcaughtcaught,5.0,3.0
55,JDS Neesham,12.0,21.0,1.0,0.0,57.14,JDS Neesham,24.0,48.0,caughtcaught,4.0,12.0
55,JJ Bumrah,5.0,3.0,1.0,0.0,166.67,JJ Bumrah,79.0,91.0,bowledcaughtcaughtcaught and bowled,13.1,6.95
55,JO Holder,4.0,5.0,0.0,0.0,80.0,JO Holder,46.0,74.0,caughtcaughtcaughtcaught,7.4,10.0
